yr,i,j,value,
2004,mot,grd,0.3235562120449320,
2000,mot,grd,0.1354737500995620,
1997,mot,grd,0.1526723451263520,
2007,mot,grd,0.3754140995720700,
2010,mot,grd,0.1616162578712770,
2003,mot,grd,0.1657219711946980,
2011,mot,grd,0.1555475481447190,
2001,mot,grd,0.1622098229262740,
2008,adm,grd,1.1255127936637500,
2009,adm,grd,1.0380286653088600,
2005,adm,grd,0.8431878626841710,
2006,adm,grd,0.8910617646143340,
2012,adm,grd,1.1029308395684100,
2014,adm,grd,1.7849880550947900,
2013,adm,grd,1.3736488698891600,
1999,adm,grd,0.6822335140775160,
2002,adm,grd,0.7487046658491050,
2017,adm,grd,4.0492826587449500,
2016,adm,grd,3.3673904442711400,
2015,adm,grd,2.6030675037509800,
1998,adm,grd,0.7477691854037810,
2004,adm,grd,0.7690749064837920,
2000,adm,grd,0.6298459424911570,
1997,adm,grd,0.5813549389650860,
2007,adm,grd,1.2231354482698400,
2010,adm,grd,0.8122585248835160,
2003,adm,grd,0.6105686214509490,
2011,adm,grd,1.0256002361973300,
2001,adm,grd,0.7030979592340440,
2008,soc,grd,#N/A,
2009,soc,grd,#N/A,
2005,soc,grd,#N/A,
2006,soc,grd,#N/A,
2012,soc,grd,#N/A,
2014,soc,grd,#N/A,
2013,soc,grd,#N/A,
1999,soc,grd,#N/A,
2002,soc,grd,#N/A,
2017,soc,grd,#N/A,
2016,soc,grd,#N/A,
2015,soc,grd,#N/A,
1998,soc,grd,#N/A,
2004,soc,grd,#N/A,
2000,soc,grd,#N/A,
1997,soc,grd,#N/A,
2007,soc,grd,#N/A,
2010,soc,grd,#N/A,
2003,soc,grd,#N/A,
2011,soc,grd,#N/A,
2001,soc,grd,#N/A,
2008,alt,grd,#N/A,
2009,alt,grd,#N/A,
2005,alt,grd,#N/A,
2006,alt,grd,#N/A,
2012,alt,grd,#N/A,
2014,alt,grd,#N/A,
2013,alt,grd,#N/A,
1999,alt,grd,#N/A,
2002,alt,grd,#N/A,
2017,alt,grd,#N/A,
2016,alt,grd,#N/A,
2015,alt,grd,#N/A,
1998,alt,grd,#N/A,
2004,alt,grd,#N/A,
2000,alt,grd,#N/A,
1997,alt,grd,#N/A,
2007,alt,grd,#N/A,
2010,alt,grd,#N/A,
2003,alt,grd,#N/A,
2011,alt,grd,#N/A,
2001,alt,grd,#N/A,
2008,pmt,grd,#N/A,
2009,pmt,grd,#N/A,
2005,pmt,grd,#N/A,
2006,pmt,grd,#N/A,
2012,pmt,grd,#N/A,
2014,pmt,grd,#N/A,
2013,pmt,grd,#N/A,
1999,pmt,grd,#N/A,
2002,pmt,grd,#N/A,
2017,pmt,grd,#N/A,
2016,pmt,grd,#N/A,
2015,pmt,grd,#N/A,
1998,pmt,grd,#N/A,
2004,pmt,grd,#N/A,
2000,pmt,grd,#N/A,
1997,pmt,grd,#N/A,
2007,pmt,grd,#N/A,
2010,pmt,grd,#N/A,
2003,pmt,grd,#N/A,
2011,pmt,grd,#N/A,
2001,pmt,grd,#N/A,
2008,trk,grd,0.0441683594191303,
2009,trk,grd,0.0459026496489871,
2005,trk,grd,0.0658624019348360,
2006,trk,grd,0.0823131626505904,
2012,trk,grd,0.0143012233142770,
2014,trk,grd,0.0193665284588431,
2013,trk,grd,0.0173278626805854,
1999,trk,grd,0.0801712279274854,
2002,trk,grd,0.0340967991076817,
2017,trk,grd,0.0489217823774644,
2016,trk,grd,0.0479993531051802,
2015,trk,grd,0.0306149855406903,
1998,trk,grd,0.1063907318969820,
2004,trk,grd,0.0525030484123724,
2000,trk,grd,0.0553118803467372,
1997,trk,grd,0.0946436181967404,
2007,trk,grd,0.0535828116967217,
2010,trk,grd,0.0277754668305322,
2003,trk,grd,0.0277544428398965,
2011,trk,grd,0.0277506430423820,
2001,trk,grd,0.0512630655305857,
2008,fdd,grd,#N/A,
2009,fdd,grd,#N/A,
2005,fdd,grd,#N/A,
2006,fdd,grd,#N/A,
2012,fdd,grd,#N/A,
2014,fdd,grd,#N/A,
2013,fdd,grd,#N/A,
1999,fdd,grd,#N/A,
2002,fdd,grd,#N/A,
2017,fdd,grd,#N/A,
2016,fdd,grd,#N/A,
2015,fdd,grd,#N/A,
1998,fdd,grd,#N/A,
2004,fdd,grd,#N/A,
2000,fdd,grd,#N/A,
1997,fdd,grd,#N/A,
2007,fdd,grd,#N/A,
2010,fdd,grd,#N/A,
2003,fdd,grd,#N/A,
2011,fdd,grd,#N/A,
2001,fdd,grd,#N/A,
2008,gmt,grd,#N/A,
2009,gmt,grd,#N/A,
2005,gmt,grd,#N/A,
2006,gmt,grd,#N/A,
2012,gmt,grd,#N/A,
2014,gmt,grd,#N/A,
2013,gmt,grd,#N/A,
1999,gmt,grd,#N/A,
2002,gmt,grd,#N/A,
2017,gmt,grd,#N/A,
2016,gmt,grd,#N/A,
2015,gmt,grd,#N/A,
1998,gmt,grd,#N/A,
2004,gmt,grd,#N/A,
2000,gmt,grd,#N/A,
1997,gmt,grd,#N/A,
2007,gmt,grd,#N/A,
2010,gmt,grd,#N/A,
2003,gmt,grd,#N/A,
2011,gmt,grd,#N/A,
2001,gmt,grd,#N/A,
2008,wtt,grd,#N/A,
2009,wtt,grd,#N/A,
2005,wtt,grd,#N/A,
2006,wtt,grd,#N/A,
2012,wtt,grd,#N/A,
2014,wtt,grd,#N/A,
2013,wtt,grd,#N/A,
1999,wtt,grd,#N/A,
2002,wtt,grd,#N/A,
2017,wtt,grd,#N/A,
2016,wtt,grd,#N/A,
2015,wtt,grd,#N/A,
1998,wtt,grd,#N/A,
2004,wtt,grd,#N/A,
2000,wtt,grd,#N/A,
1997,wtt,grd,#N/A,
2007,wtt,grd,#N/A,
2010,wtt,grd,#N/A,
2003,wtt,grd,#N/A,
2011,wtt,grd,#N/A,
2001,wtt,grd,#N/A,
2008,wpd,grd,#N/A,
2009,wpd,grd,#N/A,
2005,wpd,grd,#N/A,
2006,wpd,grd,#N/A,
2012,wpd,grd,#N/A,
2014,wpd,grd,#N/A,
2013,wpd,grd,#N/A,
1999,wpd,grd,#N/A,
2002,wpd,grd,#N/A,
2017,wpd,grd,#N/A,
2016,wpd,grd,#N/A,
2015,wpd,grd,#N/A,
1998,wpd,grd,#N/A,
2004,wpd,grd,#N/A,
2000,wpd,grd,#N/A,
1997,wpd,grd,#N/A,
2007,wpd,grd,#N/A,
2010,wpd,grd,#N/A,
2003,wpd,grd,#N/A,
2011,wpd,grd,#N/A,
2001,wpd,grd,#N/A,
2008,wht,grd,#N/A,
2009,wht,grd,#N/A,
2005,wht,grd,#N/A,
2006,wht,grd,#N/A,
2012,wht,grd,#N/A,
2014,wht,grd,#N/A,
2013,wht,grd,#N/A,
1999,wht,grd,#N/A,
2002,wht,grd,#N/A,
2017,wht,grd,#N/A,
2016,wht,grd,#N/A,
2015,wht,grd,#N/A,
1998,wht,grd,#N/A,
2004,wht,grd,#N/A,
2000,wht,grd,#N/A,
1997,wht,grd,#N/A,
2007,wht,grd,#N/A,
2010,wht,grd,#N/A,
2003,wht,grd,#N/A,
2011,wht,grd,#N/A,
2001,wht,grd,#N/A,
2008,wrh,grd,0.0843206982876481,
2009,wrh,grd,0.0861383395577988,
2005,wrh,grd,0.0502915376282765,
2006,wrh,grd,0.0633695062192810,
2012,wrh,grd,0.0552597387511849,
2014,wrh,grd,0.0814007560476759,
2013,wrh,grd,0.0653179043809470,
1999,wrh,grd,0.0322260384743896,
2002,wrh,grd,0.0311933411090835,
2017,wrh,grd,0.1256686502023850,
2016,wrh,grd,0.1357797553072360,
2015,wrh,grd,0.1046107139260670,
1998,wrh,grd,0.0442723796223237,
2004,wrh,grd,0.0402531606601244,
2000,wrh,grd,0.0271761037974520,
1997,wrh,grd,0.0422531005242556,
2007,wrh,grd,0.0684358103976458,
2010,wrh,grd,0.0703703925910246,
2003,wrh,grd,0.0271587113344493,
2011,wrh,grd,0.0804044493591113,
2001,wrh,grd,0.0301399139278489,
2008,ott,grd,#N/A,
2009,ott,grd,#N/A,
2005,ott,grd,#N/A,
2006,ott,grd,#N/A,
2012,ott,grd,#N/A,
2014,ott,grd,#N/A,
2013,ott,grd,#N/A,
1999,ott,grd,#N/A,
2002,ott,grd,#N/A,
2017,ott,grd,#N/A,
2016,ott,grd,#N/A,
2015,ott,grd,#N/A,
1998,ott,grd,#N/A,
2004,ott,grd,#N/A,
2000,ott,grd,#N/A,
1997,ott,grd,#N/A,
2007,ott,grd,#N/A,
2010,ott,grd,#N/A,
2003,ott,grd,#N/A,
2011,ott,grd,#N/A,
2001,ott,grd,#N/A,
2008,che,grd,0.0129778898984910,
2009,che,grd,0.0059846608539486,
2005,che,grd,0.0130843648420824,
2006,che,grd,0.0140931014286804,
2012,che,grd,0.0040255229953067,
2014,che,grd,0.0070503532730015,
2013,che,grd,0.0060411765405115,
1999,che,grd,0.0080562447585219,
2002,che,grd,0.0070474443374777,
2017,che,grd,0.0151232616055466,
2016,che,grd,0.0131066255479552,
2015,che,grd,0.0080668369745626,
1998,che,grd,0.0080554528876453,
2004,che,grd,0.0090623603892607,
2000,che,grd,0.0060343961044936,
1997,che,grd,0.0080529263983310,
2007,che,grd,0.0140955873008725,
2010,che,grd,0.0050313797713581,
2003,che,grd,0.0060384174916894,
2011,che,grd,0.0060370794947537,
2001,che,grd,0.0080359112480262,
2008,air,grd,0.0276212287410296,
2009,air,grd,0.0294392053521070,
2005,air,grd,0.0147736541975380,
2006,air,grd,0.0256118432011314,
2012,air,grd,0.0068975214966891,
2014,air,grd,0.0108470343052265,
2013,air,grd,0.0098531827605056,
1999,air,grd,0.0108413335290850,
2002,air,grd,0.0050631720626106,
2017,air,grd,0.0275719162795989,
2016,air,grd,0.0295341447351968,
2015,air,grd,0.0177412642979945,
1998,air,grd,0.0137237680256297,
2004,air,grd,0.0078763399164026,
2000,air,grd,0.0078989965477989,
1997,air,grd,0.0107950080795993,
2007,air,grd,0.0334703618857815,
2010,air,grd,0.0167153903003851,
2003,air,grd,0.0049241595579039,
2011,air,grd,0.0177454369432791,
2001,air,grd,0.0068981419825311,
2008,mmf,grd,0.0241200219489947,
2009,mmf,grd,0.0099050299844369,
2005,mmf,grd,0.0292533607992019,
2006,mmf,grd,0.0272380616597636,
2012,mmf,grd,0.0141176008044620,
2014,mmf,grd,0.0242110339346607,
2013,mmf,grd,0.0161335085763755,
1999,mmf,grd,0.0181677551159003,
2002,mmf,grd,0.0232108313510813,
2017,mmf,grd,0.0373782072282294,
2016,mmf,grd,0.0403759164371053,
2015,mmf,grd,0.0232120523059478,
1998,mmf,grd,0.0211865377480307,
2004,mmf,grd,0.0232153306836043,
2000,mmf,grd,0.0171331238873298,
1997,mmf,grd,0.0221923909549868,
2007,mmf,grd,0.0211841871968101,
2010,mmf,grd,0.0100844113891038,
2003,mmf,grd,0.0151334462974630,
2011,mmf,grd,0.0120990225096562,
2001,mmf,grd,0.0210156225521770,
2008,otr,grd,0.5176000774474050,
2009,otr,grd,0.5445580247121320,
2005,otr,grd,0.4338039592576720,
2006,otr,grd,0.6640544366142660,
2012,otr,grd,0.1940848060422770,
2014,otr,grd,0.2661942466280260,
2013,otr,grd,0.2384157205655220,
1999,otr,grd,0.3559351698797320,
2002,otr,grd,0.2006672531161010,
2017,otr,grd,0.5552985515539930,
2016,otr,grd,0.5650534358243110,
2015,otr,grd,0.3925730793968270,
1998,otr,grd,0.4893385652984470,
2004,otr,grd,0.3133425669504740,
2000,otr,grd,0.2766649349021130,
1997,otr,grd,0.4237766091550220,
2007,otr,grd,0.7427415721152210,
2010,otr,grd,0.3376415577060550,
2003,otr,grd,0.1752072311189180,
2011,otr,grd,0.3663124346598150,
2001,otr,grd,0.2471652253071270,
2008,min,grd,0.0009923880024333,
2009,min,grd,#N/A,
2005,min,grd,#N/A,
2006,min,grd,#N/A,
2012,min,grd,0.0010164587899752,
2014,min,grd,0.0009933320990643,
2013,min,grd,0.0010009655565297,
1999,min,grd,#N/A,
2002,min,grd,#N/A,
2017,min,grd,0.0019845681359013,
2016,min,grd,0.0019959421029428,
2015,min,grd,0.0009998442546496,
1998,min,grd,#N/A,
2004,min,grd,#N/A,
2000,min,grd,#N/A,
1997,min,grd,#N/A,
2007,min,grd,#N/A,
2010,min,grd,#N/A,
2003,min,grd,#N/A,
2011,min,grd,#N/A,
2001,min,grd,#N/A,
2008,ppd,pip,0.1971526373402350,
2009,ppd,pip,0.2218266275842600,
2005,ppd,pip,0.1300017451576910,
2006,ppd,pip,0.1403023205072630,
2012,ppd,pip,0.1277739399708660,
2014,ppd,pip,0.1231076266602920,
2013,ppd,pip,0.1371072630544250,
1999,ppd,pip,0.1498978115204530,
2002,ppd,pip,0.0800715395618892,
2017,ppd,pip,0.0233212923918485,
2016,ppd,pip,0.0262848155141703,
2015,ppd,pip,0.0331711957126749,
1998,ppd,pip,0.1056020710735930,
2004,ppd,pip,0.0966669744745059,
2000,ppd,pip,0.1248195341935780,
1997,ppd,pip,0.0968564627910037,
2007,ppd,pip,0.1724520223877570,
2010,ppd,pip,0.1151960214514470,
2003,ppd,pip,0.0682407803524279,
2011,ppd,pip,0.2184864577203340,
2001,ppd,pip,0.0240438498569888,
2008,res,pip,0.0356433235975191,
2009,res,pip,0.0349429598260307,
2005,res,pip,0.0338797543066621,
2006,res,pip,0.0357103042814782,
2012,res,pip,0.0331072237154459,
2014,res,pip,0.0263554097810363,
2013,res,pip,0.0361784695793379,
1999,res,pip,0.0201523205153651,
2002,res,pip,0.0347197894208213,
2017,res,pip,0.0252626399155083,
2016,res,pip,0.0155533496506420,
2015,res,pip,0.0175053157152944,
1998,res,pip,0.0229577698670516,
2004,res,pip,0.0367178280099982,
2000,res,pip,0.0205258432336296,
1997,res,pip,0.0235100880504075,
2007,res,pip,0.0336234046734768,
2010,res,pip,0.0308721462552458,
2003,res,pip,0.0375808901881837,
2011,res,pip,0.0319501943393891,
2001,res,pip,0.0241132397044780,
2008,com,pip,0.0144907590723698,
2009,com,pip,0.0087171120536737,
2005,com,pip,0.0125623274718239,
2006,com,pip,0.0125257236374102,
2012,com,pip,0.0087541521869042,
2014,com,pip,0.0068262794038765,
2013,com,pip,0.0087913446181528,
1999,com,pip,0.0121208773285567,
2002,com,pip,0.0144342812465690,
2017,com,pip,0.0058264012005063,
2016,com,pip,0.0029138369697688,
2015,com,pip,0.0038874683934146,
1998,com,pip,0.0099752855181156,
2004,com,pip,0.0115727306432102,
2000,com,pip,0.0139119873248317,
1997,com,pip,0.0122578972845786,
2007,com,pip,0.0105586021849796,
2010,com,pip,0.0077070513993310,
2003,com,pip,0.0134658135025267,
2011,com,pip,0.0087114031334270,
2001,com,pip,0.0086994676156376,
2008,amb,pip,#N/A,
2009,amb,pip,#N/A,
2005,amb,pip,#N/A,
2006,amb,pip,#N/A,
2012,amb,pip,#N/A,
2014,amb,pip,#N/A,
2013,amb,pip,#N/A,
1999,amb,pip,#N/A,
2002,amb,pip,#N/A,
2017,amb,pip,#N/A,
2016,amb,pip,#N/A,
2015,amb,pip,#N/A,
1998,amb,pip,#N/A,
2004,amb,pip,#N/A,
2000,amb,pip,#N/A,
1997,amb,pip,#N/A,
2007,amb,pip,#N/A,
2010,amb,pip,#N/A,
2003,amb,pip,#N/A,
2011,amb,pip,#N/A,
2001,amb,pip,#N/A,
2008,fbp,pip,#N/A,
2009,fbp,pip,#N/A,
2005,fbp,pip,#N/A,
2006,fbp,pip,#N/A,
2012,fbp,pip,#N/A,
2014,fbp,pip,#N/A,
2013,fbp,pip,#N/A,
1999,fbp,pip,#N/A,
2002,fbp,pip,#N/A,
2017,fbp,pip,#N/A,
2016,fbp,pip,#N/A,
2015,fbp,pip,#N/A,
1998,fbp,pip,#N/A,
2004,fbp,pip,#N/A,
2000,fbp,pip,#N/A,
1997,fbp,pip,#N/A,
2007,fbp,pip,#N/A,
2010,fbp,pip,#N/A,
2003,fbp,pip,#N/A,
2011,fbp,pip,#N/A,
2001,fbp,pip,#N/A,
2008,rec,pip,#N/A,
2009,rec,pip,#N/A,
2005,rec,pip,#N/A,
2006,rec,pip,#N/A,
2012,rec,pip,#N/A,
2014,rec,pip,#N/A,
2013,rec,pip,#N/A,
1999,rec,pip,#N/A,
2002,rec,pip,#N/A,
2017,rec,pip,#N/A,
2016,rec,pip,#N/A,
2015,rec,pip,#N/A,
1998,rec,pip,#N/A,
2004,rec,pip,#N/A,
2000,rec,pip,#N/A,
1997,rec,pip,#N/A,
2007,rec,pip,#N/A,
2010,rec,pip,#N/A,
2003,rec,pip,#N/A,
2011,rec,pip,#N/A,
2001,rec,pip,#N/A,
2008,con,pip,2.3016141229820600,
2009,con,pip,1.4759704208699800,
2005,con,pip,1.4921539562857000,
2006,con,pip,1.6878029863717200,
2012,con,pip,1.0229539068190500,
2014,con,pip,1.5389733400402900,
2013,con,pip,1.0193050954628200,
1999,con,pip,0.4321757063328960,
2002,con,pip,0.9459753134900830,
2017,con,pip,0.4452843502808190,
2016,con,pip,1.0541875720475000,
2015,con,pip,1.7056431116948500,
1998,con,pip,0.5110530594939810,
2004,con,pip,1.5002261078445800,
2000,con,pip,0.3945852597717280,
1997,con,pip,0.2646923865634160,
2007,con,pip,1.6343672571986700,
2010,con,pip,1.1092022793193300,
2003,con,pip,1.1573315363219100,
2011,con,pip,1.2455898420808800,
2001,con,pip,0.3559005944668120,
2008,agr,pip,#N/A,
2009,agr,pip,#N/A,
2005,agr,pip,#N/A,
2006,agr,pip,#N/A,
2012,agr,pip,#N/A,
2014,agr,pip,#N/A,
2013,agr,pip,#N/A,
1999,agr,pip,#N/A,
2002,agr,pip,#N/A,
2017,agr,pip,#N/A,
2016,agr,pip,#N/A,
2015,agr,pip,#N/A,
1998,agr,pip,#N/A,
2004,agr,pip,#N/A,
2000,agr,pip,#N/A,
1997,agr,pip,#N/A,
2007,agr,pip,#N/A,
2010,agr,pip,#N/A,
2003,agr,pip,#N/A,
2011,agr,pip,#N/A,
2001,agr,pip,#N/A,
2008,eec,pip,0.0038549856115688,
2009,eec,pip,0.0047357589744970,
2005,eec,pip,0.0029230287503927,
2006,eec,pip,0.0029138795969451,
2012,eec,pip,0.0058692606290913,
2014,eec,pip,0.0078475339805661,
2013,eec,pip,0.0068769789267455,
1999,eec,pip,0.0030407800950127,
2002,eec,pip,0.0019398382238966,
2017,eec,pip,0.0019563024429675,
2016,eec,pip,0.0029342455989605,
2015,eec,pip,0.0029361110703700,
1998,eec,pip,0.0030098745092177,
2004,eec,pip,0.0029184451202425,
2000,eec,pip,0.0019666643081343,
1997,eec,pip,0.0020535958823074,
2007,eec,pip,0.0038655806362754,
2010,eec,pip,0.0038758982544544,
2003,eec,pip,0.0019391730845858,
2011,eec,pip,0.0068076230802492,
2001,eec,pip,0.0009580105156557,
2008,fnd,pip,#N/A,
2009,fnd,pip,#N/A,
2005,fnd,pip,#N/A,
2006,fnd,pip,#N/A,
2012,fnd,pip,#N/A,
2014,fnd,pip,#N/A,
2013,fnd,pip,#N/A,
1999,fnd,pip,#N/A,
2002,fnd,pip,#N/A,
2017,fnd,pip,#N/A,
2016,fnd,pip,#N/A,
2015,fnd,pip,#N/A,
1998,fnd,pip,#N/A,
2004,fnd,pip,#N/A,
2000,fnd,pip,#N/A,
1997,fnd,pip,#N/A,
2007,fnd,pip,#N/A,
2010,fnd,pip,#N/A,
2003,fnd,pip,#N/A,
2011,fnd,pip,#N/A,
2001,fnd,pip,#N/A,
2008,pub,pip,#N/A,
2009,pub,pip,#N/A,
2005,pub,pip,#N/A,
2006,pub,pip,#N/A,
2012,pub,pip,#N/A,
2014,pub,pip,#N/A,
2013,pub,pip,#N/A,
1999,pub,pip,#N/A,
2002,pub,pip,#N/A,
2017,pub,pip,#N/A,
2016,pub,pip,#N/A,
2015,pub,pip,#N/A,
1998,pub,pip,#N/A,
2004,pub,pip,#N/A,
2000,pub,pip,#N/A,
1997,pub,pip,#N/A,
2007,pub,pip,#N/A,
2010,pub,pip,#N/A,
2003,pub,pip,#N/A,
2011,pub,pip,#N/A,
2001,pub,pip,#N/A,
2008,hou,pip,#N/A,
2009,hou,pip,#N/A,
2005,hou,pip,#N/A,
2006,hou,pip,#N/A,
2012,hou,pip,#N/A,
2014,hou,pip,#N/A,
2013,hou,pip,#N/A,
1999,hou,pip,#N/A,
2002,hou,pip,#N/A,
2017,hou,pip,#N/A,
2016,hou,pip,#N/A,
2015,hou,pip,#N/A,
1998,hou,pip,#N/A,
2004,hou,pip,#N/A,
2000,hou,pip,#N/A,
1997,hou,pip,#N/A,
2007,hou,pip,#N/A,
2010,hou,pip,#N/A,
2003,hou,pip,#N/A,
2011,hou,pip,#N/A,
2001,hou,pip,#N/A,
2008,fbt,pip,#N/A,
2009,fbt,pip,#N/A,
2005,fbt,pip,#N/A,
2006,fbt,pip,#N/A,
2012,fbt,pip,#N/A,
2014,fbt,pip,#N/A,
2013,fbt,pip,#N/A,
1999,fbt,pip,#N/A,
2002,fbt,pip,#N/A,
2017,fbt,pip,#N/A,
2016,fbt,pip,#N/A,
2015,fbt,pip,#N/A,
1998,fbt,pip,#N/A,
2004,fbt,pip,#N/A,
2000,fbt,pip,#N/A,
1997,fbt,pip,#N/A,
2007,fbt,pip,#N/A,
2010,fbt,pip,#N/A,
2003,fbt,pip,#N/A,
2011,fbt,pip,#N/A,
2001,fbt,pip,#N/A,
2008,ins,pip,0.2931146984047690,
2009,ins,pip,0.3238953568505300,
2005,ins,pip,0.1538525244393660,
2006,ins,pip,0.1977697222093860,
2012,ins,pip,0.4769177190158530,
2014,ins,pip,0.7871626509979050,
2013,ins,pip,0.7447186362733300,
1999,ins,pip,0.0896587213790954,
2002,ins,pip,0.1743614027289390,
2017,ins,pip,0.1854566038954830,
2016,ins,pip,0.1913555685765830,
2015,ins,pip,0.3460321116029630,
1998,ins,pip,0.1467360396582920,
2004,ins,pip,0.1796374176310870,
2000,ins,pip,0.0898903739567892,
1997,ins,pip,0.1839954221248240,
2007,ins,pip,0.2182184320227610,
2010,ins,pip,0.2863012740378890,
2003,ins,pip,0.1521941312600130,
2011,ins,pip,0.4157238309316170,
2001,ins,pip,0.0626516740474968,
2008,tex,pip,0.0038500092021497,
2009,tex,pip,0.0066958171287473,
2005,tex,pip,0.0029319741540532,
2006,tex,pip,0.0029243685405197,
2012,tex,pip,0.0078604507712027,
2014,tex,pip,0.0088653964735604,
2013,tex,pip,0.0088794444239762,
1999,tex,pip,0.0020358776538638,
2002,tex,pip,0.0009725046780481,
2017,tex,pip,0.0019637240503126,
2016,tex,pip,0.0019635816799740,
2015,tex,pip,0.0029471909534282,
1998,tex,pip,0.0020169399712180,
2004,tex,pip,0.0019526840520081,
2000,tex,pip,0.0019716841802401,
1997,tex,pip,0.0010326532219526,
2007,tex,pip,0.0048537366793653,
2010,tex,pip,0.0038961268395128,
2003,tex,pip,0.0009737399639174,
2011,tex,pip,0.0087980777422782,
2001,tex,pip,0.0009665269497603,
2008,leg,pip,0.3422008854872050,
2009,leg,pip,0.2558075887517360,
2005,leg,pip,0.2922482814897870,
2006,leg,pip,0.2981151409683530,
2012,leg,pip,0.1946208813749180,
2014,leg,pip,0.1336074422276830,
2013,leg,pip,0.1866192543815500,
1999,leg,pip,0.2873039265105930,
2002,leg,pip,0.3430035757471670,
2017,leg,pip,0.1184348077427500,
2016,leg,pip,0.0660384915759653,
2015,leg,pip,0.0767735288894047,
1998,leg,pip,0.2844338393613320,
2004,leg,pip,0.2868658618271420,
2000,leg,pip,0.2694016400903520,
1997,leg,pip,0.3546690526878260,
2007,leg,pip,0.2835474320645910,
2010,leg,pip,0.2149796222860680,
2003,leg,pip,0.3458026960711740,
2011,leg,pip,0.2200290975497570,
2001,leg,pip,0.1687733825049110,
2008,fen,pip,0.3112252727606370,
2009,fen,pip,0.2066193387455220,
2005,fen,pip,0.3195414569720000,
2006,fen,pip,0.3138256804842230,
2012,fen,pip,0.0911987463640606,
2014,fen,pip,0.0554434890155198,
2013,fen,pip,0.0849297397977614,
1999,fen,pip,0.3576837915307730,
2002,fen,pip,0.3771647765884100,
2017,fen,pip,0.0318924516116762,
2016,fen,pip,0.0212730738553906,
2015,fen,pip,0.0251943949110569,
1998,fen,pip,0.3404528185920740,
2004,fen,pip,0.3171135798098100,
2000,fen,pip,0.3399971458219060,
1997,fen,pip,0.4753955023376250,
2007,fen,pip,0.2631149090993780,
2010,fen,pip,0.1310121617016770,
2003,fen,pip,0.3644063189644640,
2011,fen,pip,0.1186913995517320,
2001,fen,pip,0.2026690941001920,
2008,uti,pip,2.1485119526583000,
2009,uti,pip,1.7839669914119500,
2005,uti,pip,1.9106921984031000,
2006,uti,pip,2.0489758089315100,
2012,uti,pip,1.1654025129865400,
2014,uti,pip,1.2996915146314900,
2013,uti,pip,1.2180064861695900,
1999,uti,pip,2.2035632870655600,
2002,uti,pip,0.9394046476377600,
2017,uti,pip,0.2876892496802120,
2016,uti,pip,0.4118227353438780,
2015,uti,pip,0.7031686614953280,
1998,uti,pip,1.3683695926384600,
2004,uti,pip,1.4408160061813700,
2000,uti,pip,4.1419583107576100,
1997,uti,pip,4.4657886933157500,
2007,uti,pip,2.0102553382913600,
2010,uti,pip,1.8545163433206800,
2003,uti,pip,1.2458384851867700,
2011,uti,pip,1.9252122956070500,
2001,uti,pip,1.0449524281091400,
2008,nmp,pip,0.0009614836965376,
2009,nmp,pip,0.0019002378189849,
2005,nmp,pip,0.0009778739036229,
2006,nmp,pip,0.0009758166656183,
2012,nmp,pip,0.0019595959821962,
2014,nmp,pip,0.0029458001304055,
2013,nmp,pip,0.0019665847700928,
1999,nmp,pip,0.0010159426366594,
2002,nmp,pip,0.0019467991816794,
2017,nmp,pip,0.0009803473277351,
2016,nmp,pip,0.0009800412846698,
2015,nmp,pip,0.0009809879034445,
1998,nmp,pip,0.0010050148135831,
2004,nmp,pip,0.0009762324362699,
2000,nmp,pip,0.0009855220847101,
1997,nmp,pip,0.0010275273803492,
2007,nmp,pip,0.0019370998669791,
2010,nmp,pip,0.0009705206375610,
2003,nmp,pip,0.0009731877629990,
2011,nmp,pip,0.0019506175587688,
2001,nmp,pip,#N/A,
2008,brd,pip,0.7246621186833870,
2009,brd,pip,0.5796408802542370,
2005,brd,pip,0.6491405824373600,
2006,brd,pip,0.6278484215182930,
2012,brd,pip,0.5549852316050730,
2014,brd,pip,0.3580649978198740,
2013,brd,pip,0.5504915198758600,
1999,brd,pip,0.3099871839928850,
2002,brd,pip,0.5884923357283820,
2017,brd,pip,0.3335116923782540,
2016,brd,pip,0.1813293401528950,
2015,brd,pip,0.2201657705173980,
1998,brd,pip,0.2243293693682670,
2004,brd,pip,0.4696932652934860,
2000,brd,pip,0.3872041809507900,
1997,brd,pip,0.1646966501452270,
2007,brd,pip,0.5102449280928230,
2010,brd,pip,0.5803229215356070,
2003,brd,pip,0.5672006143432380,
2011,brd,pip,0.6805814434409540,
2001,brd,pip,0.3602264237070020,
2008,bnk,pip,0.2108924156325360,
2009,bnk,pip,0.1460648993871970,
2005,bnk,pip,0.2192582357641720,
2006,bnk,pip,0.2397139185637460,
2012,bnk,pip,0.1224048724157570,
2014,bnk,pip,0.0944291198906518,
2013,bnk,pip,0.1258006658345850,
1999,bnk,pip,0.1761828365076710,
2002,bnk,pip,0.2271416989168870,
2017,bnk,pip,0.0949036314526645,
2016,bnk,pip,0.0532906596557269,
2015,bnk,pip,0.0582063198637579,
1998,bnk,pip,0.1664630451012960,
2004,bnk,pip,0.2082504511584680,
2000,bnk,pip,0.1908283478022530,
1997,bnk,pip,0.2031990258864800,
2007,bnk,pip,0.2230965898357340,
2010,bnk,pip,0.1251801415065260,
2003,bnk,pip,0.2337116605079800,
2011,bnk,pip,0.1154606964272440,
2001,bnk,pip,0.1376110198452580,
